"adm_level","adm0_code","adm0_name","adm1_code","adm1_name","adm2_code","adm2_name","reference_period_start","reference_period_end","id","is_zhai_covered","adm_code","adm_name"
"1","MZ","Mozambique","MZ06","Maputo City","","","2019-06-07T00:00:00","","1719","true","MZ06","Maputo City"
"1","MZ","Mozambique","MZ07","Nampula","","","2019-06-07T00:00:00","","1720","true","MZ07","Nampula"
"1","MZ","Mozambique","MZ08","Niassa","","","2019-06-07T00:00:00","","1721","true","MZ08","Niassa"
"1","MZ","Mozambique","MZ09","Sofala","","","2019-06-07T00:00:00","","1722","true","MZ09","Sofala"
"1","MZ","Mozambique","MZ10","Tete","","","2019-06-07T00:00:00","","1723","true","MZ10","Tete"
"1","MZ","Mozambique","MZ11","Zambezia","","","2019-06-07T00:00:00","","1724","true","MZ11","Zambezia"
"1","NE","Niger","NE001","Agadez","","","2023-07-25T00:00:00","","1739","true","NE001","Agadez"
"1","NE","Niger","NE002","Diffa","","","2023-07-25T00:00:00","","1740","true","NE002","Diffa"
"1","NE","Niger","NE003","Dosso","","","2023-07-25T00:00:00","","1741","true","NE003","Dosso"
"1","NE","Niger","NE004","Maradi","","","2023-07-25T00:00:00","","1742","true","NE004","Maradi"
"1","NE","Niger","NE005","Tahoua","","","2023-07-25T00:00:00","","1743","true","NE005","Tahoua"
"1","NE","Niger","NE006","Tillaberi","","","2023-07-25T00:00:00","","1744","true","NE006","Tillaberi"
"1","NE","Niger","NE007","Zinder","","","2023-07-25T00:00:00","","1745","true","NE007","Zinder"
"1","NE","Niger","NE008","Niamey","","","2023-07-25T00:00:00","","1746","true","NE008","Niamey"
"1","NG","Nigeria","NG001","Abia","","","2019-04-17T00:00:00","","1747","true","NG001","Abia"
"1","NG","Nigeria","NG002","Adamawa","","","2019-04-17T00:00:00","","1748","true","NG002","Adamawa"
"1","NG","Nigeria","NG003","Akwa Ibom","","","2019-04-17T00:00:00","","1749","true","NG003","Akwa Ibom"
"1","NG","Nigeria","NG004","Anambra","","","2019-04-17T00:00:00","","1750","true","NG004","Anambra"
"1","NG","Nigeria","NG005","Bauchi","","","2019-04-17T00:00:00","","1751","true","NG005","Bauchi"
"1","NG","Nigeria","NG006","Bayelsa","","","2019-04-17T00:00:00","","1752","true","NG006","Bayelsa"
"1","NG","Nigeria","NG007","Benue","","","2019-04-17T00:00:00","","1753","true","NG007","Benue"
"1","NG","Nigeria","NG008","Borno","","","2019-04-17T00:00:00","","1754","true","NG008","Borno"
"1","NG","Nigeria","NG009","Cross River","","","2019-04-17T00:00:00","","1755","true","NG009","Cross River"
"1","NG","Nigeria","NG010","Delta","","","2019-04-17T00:00:00","","1756","true","NG010","Delta"
"1","NG","Nigeria","NG011","Ebonyi","","","2019-04-17T00:00:00","","1757","true","NG011","Ebonyi"
"1","NG","Nigeria","NG012","Edo","","","2019-04-17T00:00:00","","1758","true","NG012","Edo"
"1","NG","Nigeria","NG013","Ekiti","","","2019-04-17T00:00:00","","1759","true","NG013","Ekiti"
"1","NG","Nigeria","NG014","Enugu","","","2019-04-17T00:00:00","","1760","true","NG014","Enugu"
"1","NG","Nigeria","NG015","Federal Capital Territory","","","2019-04-17T00:00:00","","1761","true","NG015","Federal Capital Territory"
"1","NG","Nigeria","NG016","Gombe","","","2019-04-17T00:00:00","","1762","true","NG016","Gombe"
"1","NG","Nigeria","NG017","Imo","","","2019-04-17T00:00:00","","1763","true","NG017","Imo"
"1","NG","Nigeria","NG018","Jigawa","","","2019-04-17T00:00:00","","1764","true","NG018","Jigawa"
"1","NG","Nigeria","NG019","Kaduna","","","2019-04-17T00:00:00","","1765","true","NG019","Kaduna"
"1","NG","Nigeria","NG020","Kano","","","2019-04-17T00:00:00","","1766","true","NG020","Kano"
"1","NG","Nigeria","NG021","Katsina","","","2019-04-17T00:00:00","","1767","true","NG021","Katsina"
"1","NG","Nigeria","NG022","Kebbi","","","2019-04-17T00:00:00","","1768","true","NG022","Kebbi"
"1","NG","Nigeria","NG023","Kogi","","","2019-04-17T00:00:00","","1769","true","NG023","Kogi"
"1","NG","Nigeria","NG024","Kwara","","","2019-04-17T00:00:00","","1770","true","NG024","Kwara"
"1","NG","Nigeria","NG025","Lagos","","","2019-04-17T00:00:00","","1771","true","NG025","Lagos"
"1","NG","Nigeria","NG026","Nasarawa","","","2019-04-17T00:00:00","","1772","true","NG026","Nasarawa"
"1","NG","Nigeria","NG027","Niger","","","2019-04-17T00:00:00","","1773","true","NG027","Niger"
"1","NG","Nigeria","NG028","Ogun","","","2019-04-17T00:00:00","","1774","true","NG028","Ogun"
"1","NG","Nigeria","NG029","Ondo","","","2019-04-17T00:00:00","","1775","true","NG029","Ondo"
"1","NG","Nigeria","NG030","Osun","","","2019-04-17T00:00:00","","1776","true","NG030","Osun"
"1","NG","Nigeria","NG031","Oyo","","","2019-04-17T00:00:00","","1777","true","NG031","Oyo"
"1","NG","Nigeria","NG032","Plateau","","","2019-04-17T00:00:00","","1778","true","NG032","Plateau"
"1","NG","Nigeria","NG033","Rivers","","","2019-04-17T00:00:00","","1779","true","NG033","Rivers"
"1","NG","Nigeria","NG034","Sokoto","","","2019-04-17T00:00:00","","1780","true","NG034","Sokoto"
"1","NG","Nigeria","NG035","Taraba","","","2019-04-17T00:00:00","","1781","true","NG035","Taraba"
"1","NG","Nigeria","NG036","Yobe","","","2019-04-17T00:00:00","","1782","true","NG036","Yobe"
"1","NG","Nigeria","NG037","Zamfara","","","2019-04-17T00:00:00","","1783","true","NG037","Zamfara"
"1","NI","Nicaragua","NI05","Nueva Segovia","","","2023-11-27T00:00:00","","1784","true","NI05","Nueva Segovia"
"1","NI","Nicaragua","NI10","Jinotega","","","2023-11-27T00:00:00","","1785","true","NI10","Jinotega"
"1","NI","Nicaragua","NI20","Madriz","","","2023-11-27T00:00:00","","1786","true","NI20","Madriz"
"1","NI","Nicaragua","NI25","Esteli","","","2023-11-27T00:00:00","","1787","true","NI25","Esteli"
"1","NI","Nicaragua","NI30","Chinandega","","","2023-11-27T00:00:00","","1788","true","NI30","Chinandega"
"1","NI","Nicaragua","NI35","Leon","","","2023-11-27T00:00:00","","1789","true","NI35","Leon"
"1","NI","Nicaragua","NI40","Matagalpa","","","2023-11-27T00:00:00","","1790","true","NI40","Matagalpa"
"1","NI","Nicaragua","NI50","Boaco","","","2023-11-27T00:00:00","","1791","true","NI50","Boaco"
"1","NI","Nicaragua","NI55","Managua","","","2023-11-27T00:00:00","","1792","true","NI55","Managua"
"1","NI","Nicaragua","NI60","Masaya","","","2023-11-27T00:00:00","","1793","true","NI60","Masaya"
"1","NI","Nicaragua","NI65","Chontales","","","2023-11-27T00:00:00","","1794","true","NI65","Chontales"
"1","NI","Nicaragua","NI70","Granada","","","2023-11-27T00:00:00","","1795","true","NI70","Granada"
"1","NI","Nicaragua","NI75","Carazo","","","2023-11-27T00:00:00","","1796","true","NI75","Carazo"
"1","NI","Nicaragua","NI80","Rivas","","","2023-11-27T00:00:00","","1797","true","NI80","Rivas"
"1","NI","Nicaragua","NI85","Rio San Juan","","","2023-11-27T00:00:00","","1798","true","NI85","Rio San Juan"
"1","NI","Nicaragua","NI91","Region Autonoma Costa Caribe Norte","","","2023-11-27T00:00:00","","1799","true","NI91","Region Autonoma Costa Caribe Norte"
"1","NI","Nicaragua","NI93","Region Autonoma de la Costa Caribe Sur","","","2023-11-27T00:00:00","","1800","true","NI93","Region Autonoma de la Costa Caribe Sur"
"1","NP","Nepal","NP01","Koshi","","","2024-03-14T00:00:00","","1801","true","NP01","Koshi"
"1","NP","Nepal","NP02","Madhesh","","","2024-03-14T00:00:00","","1802","true","NP02","Madhesh"
"1","NP","Nepal","NP03","Bagmati","","","2024-03-14T00:00:00","","1803","true","NP03","Bagmati"
"1","NP","Nepal","NP04","Gandaki","","","2024-03-14T00:00:00","","1804","true","NP04","Gandaki"
"1","NP","Nepal","NP05","Lumbini","","","2024-03-14T00:00:00","","1805","true","NP05","Lumbini"
"1","NP","Nepal","NP06","Karnali","","","2024-03-14T00:00:00","","1806","true","NP06","Karnali"
"1","NP","Nepal","NP07","Sudur Paschim","","","2024-03-14T00:00:00","","1807","true","NP07","Sudur Paschim"
"1","PG","Papua New Guinea","PG01","Western Province","","","2019-05-08T00:00:00","","1857","true","PG01","Western Province"
"1","PG","Papua New Guinea","PG02","Gulf Province","","","2019-05-08T00:00:00","","1858","true","PG02","Gulf Province"
"1","PG","Papua New Guinea","PG03","Central Province","","","2019-05-08T00:00:00","","1859","true","PG03","Central Province"
"1","PG","Papua New Guinea","PG04","National Capital District","","","2019-05-08T00:00:00","","1860","true","PG04","National Capital District"
"1","PG","Papua New Guinea","PG05","Milne Bay Province","","","2019-05-08T00:00:00","","1861","true","PG05","Milne Bay Province"
"1","PG","Papua New Guinea","PG06","Northern (Oro) Province","","","2019-05-08T00:00:00","","1862","true","PG06","Northern (Oro) Province"
"1","PG","Papua New Guinea","PG07","Southern Highlands Province","","","2019-05-08T00:00:00","","1863","true","PG07","Southern Highlands Province"
"1","PG","Papua New Guinea","PG08","Enga Province","","","2019-05-08T00:00:00","","1864","true","PG08","Enga Province"
"1","PG","Papua New Guinea","PG09","Western Highlands Province","","","2019-05-08T00:00:00","","1865","true","PG09","Western Highlands Province"
"1","PG","Papua New Guinea","PG10","Chimbu (Simbu) Province","","","2019-05-08T00:00:00","","1866","true","PG10","Chimbu (Simbu) Province"
"1","PG","Papua New Guinea","PG11","Eastern Highlands Province","","","2019-05-08T00:00:00","","1867","true","PG11","Eastern Highlands Province"
"1","PG","Papua New Guinea","PG12","Morobe Province","","","2019-05-08T00:00:00","","1868","true","PG12","Morobe Province"
"1","PG","Papua New Guinea","PG13","Madang Province","","","2019-05-08T00:00:00","","1869","true","PG13","Madang Province"
"1","PG","Papua New Guinea","PG14","East Sepik Province","","","2019-05-08T00:00:00","","1870","true","PG14","East Sepik Province"
"1","PG","Papua New Guinea","PG15","West Sepik (Sandaun) Province","","","2019-05-08T00:00:00","","1871","true","PG15","West Sepik (Sandaun) Province"
"1","PG","Papua New Guinea","PG16","Manus Province","","","2019-05-08T00:00:00","","1872","true","PG16","Manus Province"
"1","PG","Papua New Guinea","PG17","New Ireland Province","","","2019-05-08T00:00:00","","1873","true","PG17","New Ireland Province"
"1","PG","Papua New Guinea","PG18","East New Britain Province","","","2019-05-08T00:00:00","","1874","true","PG18","East New Britain Province"
"1","PG","Papua New Guinea","PG19","West New Britain Province","","","2019-05-08T00:00:00","","1875","true","PG19","West New Britain Province"
"1","PG","Papua New Guinea","PG20","Autonomous Region of Bougainville","","","2019-05-08T00:00:00","","1876","true","PG20","Autonomous Region of Bougainville"
"1","PG","Papua New Guinea","PG21","Hela Province","","","2019-05-08T00:00:00","","1877","true","PG21","Hela Province"
"1","PG","Papua New Guinea","PG22","Jiwaka Province","","","2019-05-08T00:00:00","","1878","true","PG22","Jiwaka Province"
"1","PK","Pakistan","PK1","Azad Kashmir","","","2022-09-09T00:00:00","","1896","true","PK1","Azad Kashmir"
"1","PK","Pakistan","PK2","Balochistan","","","2022-09-09T00:00:00","","1897","true","PK2","Balochistan"
"1","PK","Pakistan","PK3","Gilgit Baltistan","","","2022-09-09T00:00:00","","1898","true","PK3","Gilgit Baltistan"
"1","PK","Pakistan","PK4","Islamabad","","","2022-09-09T00:00:00","","1899","true","PK4","Islamabad"
"1","PK","Pakistan","PK5","Khyber Pakhtunkhwa","","","2022-09-09T00:00:00","","1900","true","PK5","Khyber Pakhtunkhwa"
"1","PK","Pakistan","PK6","Punjab","","","2022-09-09T00:00:00","","1901","true","PK6","Punjab"
"1","PK","Pakistan","PK7","Sindh","","","2022-09-09T00:00:00","","1902","true","PK7","Sindh"
"1","PS","State of Palestine","PS01","West Bank","","","2023-10-19T00:00:00","","1919","true","PS01","West Bank"
"1","PS","State of Palestine","PS02","Gaza Strip","","","2023-10-19T00:00:00","","1920","true","PS02","Gaza Strip"
"1","RW","Rwanda","RW1","Kigali City","","","2018-09-27T00:00:00","","1963","true","RW1","Kigali City"
"1","RW","Rwanda","RW2","Southern Province","","","2018-09-27T00:00:00","","1964","true","RW2","Southern Province"
"1","RW","Rwanda","RW3","Western Province","","","2018-09-27T00:00:00","","1965","true","RW3","Western Province"
"1","RW","Rwanda","RW4","Northern Province","","","2018-09-27T00:00:00","","1966","true","RW4","Northern Province"
"1","RW","Rwanda","RW5","Eastern Province","","","2018-09-27T00:00:00","","1967","true","RW5","Eastern Province"
"1","SB","Solomon Islands","SB01","Choiseul","","","2018-01-12T00:00:00","","1981","true","SB01","Choiseul"
"1","SB","Solomon Islands","SB02","Western","","","2018-01-12T00:00:00","","1982","true","SB02","Western"
"1","SB","Solomon Islands","SB03","Isabel","","","2018-01-12T00:00:00","","1983","true","SB03","Isabel"
"1","SB","Solomon Islands","SB04","Central","","","2018-01-12T00:00:00","","1984","true","SB04","Central"
"1","SB","Solomon Islands","SB05","Rennell-Bell","","","2018-01-12T00:00:00","","1985","true","SB05","Rennell-Bell"
"1","SB","Solomon Islands","SB06","Guadalcanal","","","2018-01-12T00:00:00","","1986","true","SB06","Guadalcanal"
"1","SB","Solomon Islands","SB07","Malaita","","","2018-01-12T00:00:00","","1987","true","SB07","Malaita"
"1","SB","Solomon Islands","SB08","Makira-Ulawa","","","2018-01-12T00:00:00","","1988","true","SB08","Makira-Ulawa"
"1","SB","Solomon Islands","SB09","Temotu","","","2018-01-12T00:00:00","","1989","true","SB09","Temotu"
"1","SB","Solomon Islands","SB10","Honiara","","","2018-01-12T00:00:00","","1990","true","SB10","Honiara"
"1","SD","Sudan","SD02","North Darfur","","","2020-08-31T00:00:00","","1996","true","SD02","North Darfur"
"1","SD","Sudan","SD03","South Darfur","","","2020-08-31T00:00:00","","1997","true","SD03","South Darfur"
"1","SD","Sudan","SD04","West Darfur","","","2020-08-31T00:00:00","","1998","true","SD04","West Darfur"
"1","SD","Sudan","SD05","East Darfur","","","2020-08-31T00:00:00","","1999","true","SD05","East Darfur"
"1","SD","Sudan","SD06","Central Darfur","","","2020-08-31T00:00:00","","2000","true","SD06","Central Darfur"
"1","SD","Sudan","SD07","South Kordofan","","","2020-08-31T00:00:00","","2001","true","SD07","South Kordofan"
"1","SD","Sudan","SD08","Blue Nile","","","2020-08-31T00:00:00","","2002","true","SD08","Blue Nile"
"1","SD","Sudan","SD09","White Nile","","","2020-08-31T00:00:00","","2003","true","SD09","White Nile"
"1","SD","Sudan","SD10","Red Sea","","","2020-08-31T00:00:00","","2004","true","SD10","Red Sea"
"1","SD","Sudan","SD11","Kassala","","","2020-08-31T00:00:00","","2005","true","SD11","Kassala"
"1","SD","Sudan","SD12","Gedaref","","","2020-08-31T00:00:00","","2006","true","SD12","Gedaref"
"1","SD","Sudan","SD13","North Kordofan","","","2020-08-31T00:00:00","","2007","true","SD13","North Kordofan"
"1","SD","Sudan","SD14","Sennar","","","2020-08-31T00:00:00","","2008","true","SD14","Sennar"
"1","SD","Sudan","SD15","Aj Jazirah","","","2020-08-31T00:00:00","","2009","true","SD15","Aj Jazirah"
"1","SD","Sudan","SD16","River Nile","","","2020-08-31T00:00:00","","2010","true","SD16","River Nile"
"1","SD","Sudan","SD17","Northern","","","2020-08-31T00:00:00","","2011","true","SD17","Northern"
"1","SD","Sudan","SD18","West Kordofan","","","2020-08-31T00:00:00","","2012","true","SD18","West Kordofan"
"1","SD","Sudan","SD19","Abyei PCA","","","2020-08-31T00:00:00","","2013","true","SD19","Abyei PCA"
"1","SL","Sierra Leone","SL01","Eastern","","","2023-12-15T00:00:00","","2022","true","SL01","Eastern"
"1","SL","Sierra Leone","SL02","Northern","","","2023-12-15T00:00:00","","2023","true","SL02","Northern"
"1","SL","Sierra Leone","SL03","Southern","","","2023-12-15T00:00:00","","2024","true","SL03","Southern"
"1","SL","Sierra Leone","SL04","Western","","","2023-12-15T00:00:00","","2025","true","SL04","Western"
"1","SL","Sierra Leone","SL05","North Western","","","2023-12-15T00:00:00","","2026","true","SL05","North Western"
"1","SN","Senegal","SN01","Dakar","","","2024-05-20T00:00:00","","2027","true","SN01","Dakar"
"1","SN","Senegal","SN02","Diourbel","","","2024-05-20T00:00:00","","2028","true","SN02","Diourbel"
"1","SN","Senegal","SN03","Fatick","","","2024-05-20T00:00:00","","2029","true","SN03","Fatick"
"1","SN","Senegal","SN04","Kaffrine","","","2024-05-20T00:00:00","","2030","true","SN04","Kaffrine"
"1","SN","Senegal","SN05","Kaolack","","","2024-05-20T00:00:00","","2031","true","SN05","Kaolack"
"1","SN","Senegal","SN06","Kedougou","","","2024-05-20T00:00:00","","2032","true","SN06","Kedougou"
"1","SN","Senegal","SN07","Kolda","","","2024-05-20T00:00:00","","2033","true","SN07","Kolda"
"1","SN","Senegal","SN08","Louga","","","2024-05-20T00:00:00","","2034","true","SN08","Louga"
"1","SN","Senegal","SN09","Matam","","","2024-05-20T00:00:00","","2035","true","SN09","Matam"
"1","SN","Senegal","SN10","Saint-Louis","","","2024-05-20T00:00:00","","2036","true","SN10","Saint-Louis"
"1","SN","Senegal","SN11","Sedhiou","","","2024-05-20T00:00:00","","2037","true","SN11","Sedhiou"
"1","SN","Senegal","SN12","Tambacounda","","","2024-05-20T00:00:00","","2038","true","SN12","Tambacounda"
"1","SN","Senegal","SN13","Thies","","","2024-05-20T00:00:00","","2039","true","SN13","Thies"
"1","SN","Senegal","SN14","Ziguinchor","","","2024-05-20T00:00:00","","2040","true","SN14","Ziguinchor"
"1","SO","Somalia","SO11","Awdal","","","1984-06-23T00:00:00","","2041","true","SO11","Awdal"
"1","SO","Somalia","SO12","Woqooyi Galbeed","","","1984-06-23T00:00:00","","2042","true","SO12","Woqooyi Galbeed"
"1","SO","Somalia","SO13","Togdheer","","","1984-06-23T00:00:00","","2043","true","SO13","Togdheer"
"1","SO","Somalia","SO14","Sool","","","1984-06-23T00:00:00","","2044","true","SO14","Sool"
"1","SO","Somalia","SO15","Sanaag","","","1984-06-23T00:00:00","","2045","true","SO15","Sanaag"
"1","SO","Somalia","SO16","Bari","","","1984-06-23T00:00:00","","2046","true","SO16","Bari"
"1","SO","Somalia","SO17","Nugaal","","","1984-06-23T00:00:00","","2047","true","SO17","Nugaal"
"1","SO","Somalia","SO18","Mudug","","","1984-06-23T00:00:00","","2048","true","SO18","Mudug"
"1","SO","Somalia","SO19","Galgaduud","","","1984-06-23T00:00:00","","2049","true","SO19","Galgaduud"
"1","SO","Somalia","SO20","Hiraan","","","1984-06-23T00:00:00","","2050","true","SO20","Hiraan"
"1","SO","Somalia","SO21","Middle Shabelle","","","1984-06-23T00:00:00","","2051","true","SO21","Middle Shabelle"
"1","SO","Somalia","SO22","Banadir","","","1984-06-23T00:00:00","","2052","true","SO22","Banadir"
"1","SO","Somalia","SO23","Lower Shabelle","","","1984-06-23T00:00:00","","2053","true","SO23","Lower Shabelle"
"1","SO","Somalia","SO24","Bay","","","1984-06-23T00:00:00","","2054","true","SO24","Bay"
"1","SO","Somalia","SO25","Bakool","","","1984-06-23T00:00:00","","2055","true","SO25","Bakool"
"1","SO","Somalia","SO26","Gedo","","","1984-06-23T00:00:00","","2056","true","SO26","Gedo"
"1","SO","Somalia","SO27","Middle Juba","","","1984-06-23T00:00:00","","2057","true","SO27","Middle Juba"
"1","SO","Somalia","SO28","Lower Juba","","","1984-06-23T00:00:00","","2058","true","SO28","Lower Juba"
"1","SR","Suriname","SR01","Brokopondo","","","2019-10-24T00:00:00","","2059","true","SR01","Brokopondo"
"1","SR","Suriname","SR02","Commewijne","","","2019-10-24T00:00:00","","2060","true","SR02","Commewijne"
"1","SR","Suriname","SR03","Coronie","","","2019-10-24T00:00:00","","2061","true","SR03","Coronie"
